record_id,domain,zone,sector,source_mass_kg,sold_mass_kg,sold_fraction,survey_weight,upper_fraction,covered
8FCBA719CB35E6577C08,fish_farming,5,2.0,33.2850008010864,16.6425004005432,0.5,67.09825330827736,1.0,True
A68FE93968E9E6E1BD54,fish_farming,5,1.0,50.9999990463257,50.91100295268341,0.9982549785234026,414.5939740590847,1.0,True
A080D6348C20B67C0D70,fish_farming,6,1.0,100.0,99.67105262848314,0.9967105262848314,562.0841090433398,1.0,True
4F61C5697CAF868F9681,fish_farming,6,1.0,1.00999999046326,0.0,0.0,44.07184709990889,1.0,True
FC46DC30278EFC6CF9AF,fish_farming,5,2.0,25.2499997615815,15.149999856948899,0.6,170.25495302647664,1.0,True
B203700612F6BDEB2851,fish_farming,5,1.0,2549.9999523162846,1784.9999666213994,0.7000000000000001,717.3361345781911,1.0,True
1347523A23C6A8A96F19,fish_farming,5,2.0,5.0,2.5,0.5,494.1665990354186,1.0,True
CC5006DC30C238B804B3,fish_farming,5,2.0,358.80000114441,346.840001106263,0.9666666666666668,214.13136767631283,1.0,True
D98F332317477C4E5A3C,fish_farming,5,2.0,201.999998092652,151.49999856948898,0.7499999999999999,61.854142738299586,1.0,True
0ACD29245105D50B68C0,fish_farming,6,1.0,250.0,100.0,0.4,149.8403140239743,1.0,True
782C50ACE12DE7BDC410,fish_farming,6,1.0,403.999996185304,151.49999856948898,0.37499999999999994,362.30942600945696,1.0,True
2B7857379CCC485A24E8,fish_farming,6,1.0,50.0,35.0,0.7,1238.2708769023436,1.0,True
307156C17E3DCD857096,fish_farming,5,2.0,5.0499999523163,4.03999996185304,0.7999999999999999,151.13877880114362,1.0,True
0AA8EBED4354DFE1945F,fish_farming,5,2.0,15.24,12.7,0.8333333333333333,187.09613043740967,1.0,True
B5E9276AEDCD435CC375,fish_farming,6,2.0,2524.99997615815,2494.699976444252,0.988,197.89110414783926,1.0,True
03CF0987B4E882E3DFD0,fish_farming,6,1.0,20.0,10.0,0.5,256.75346666507835,1.0,True
AC1E2AF5864381FFCEC0,fish_farming,6,1.0,6000.0,2000.0,0.3333333333333333,407.80308901790886,1.0,True
EFB4793F04E669E53194,fish_farming,5,1.0,1009.9999904632599,994.849990606311,0.9850000000000001,566.7739218635907,1.0,True
3763845A46C20DE81EA6,fish_farming,6,1.0,10.0,8.333333333333334,0.8333333333333334,227.39676419256813,1.0,True
58D0F7BE4E6F88BA76B8,fish_farming,6,2.0,509.99999046325695,509.99999046325695,1.0,117.06810075356019,1.0,True
DA1683DB8BD26A1D5F56,fish_farming,5,1.0,10.0,0.0,0.0,554.5044997858017,1.0,True
B04064A5E3DF9EBABFF2,fish_farming,6,1.0,1500.0,1000.0,0.6666666666666666,218.78189531964875,1.0,True
6786238DB35E62E55C8B,fish_farming,6,1.0,2.5499999523162846,2.543082767318526,0.9972873783815269,393.56402523680663,1.0,True
263794A95CC9AC1C83E9,fish_farming,5,1.0,201.999998092652,68.07500183582316,0.3370049627653906,144.77155703289824,1.0,True
B38A3BF73B4C544EB851,fish_farming,6,1.0,200.0,200.0,1.0,276.05077584608534,1.0,True
AC2960CFC1B7ECD8FA30,fish_farming,6,1.0,70.0,65.0,0.9285714285714286,315.3054506567615,1.0,True
B94E05002BC13B1F93FE,fish_farming,5,2.0,38.3800010681152,25.586667378743467,0.6666666666666667,174.0375253683795,1.0,True
9F1ED6D4EEF45F92AC91,fish_farming,5,2.0,201.999998092652,141.39999866485638,0.7,100.08683958161524,1.0,True
AFDCF9F1E086DBF27200,fish_farming,5,1.0,100.0,75.0,0.75,312.2711222881963,1.0,True
5E3AEEA7F05D483EFF69,fish_farming,6,1.0,20.1999998092652,14.139999866485638,0.6999999999999998,125.17724627239213,1.0,True
48A9B17EB32172913F02,fish_farming,5,1.0,20000.0,3890.0001049041803,0.19450000524520902,325.8950050715647,1.0,True
1184D69D1F9C0B5A3B27,fish_farming,5,1.0,30.299999713897797,25.971428326198115,0.8571428571428572,285.2679419551143,1.0,True
2D2E437A5C8CF605685F,fish_farming,5,1.0,15.0,10.0,0.6666666666666666,200.89002020914836,1.0,True
9D9E654B3C0CEBE5FEF9,fish_farming,5,2.0,332.850008010864,0.0,0.0,37.6305797145714,1.0,True
88983ACA736743A64141,fish_farming,5,1.0,23.920000076294,11.960000038147,0.5,96.20294971392514,1.0,True
31C0807D46904752958E,fish_farming,5,1.0,61.80000114440916,0.0,0.0,267.0939429708281,1.0,True
EAAFD31DFAC4C134C67A,fish_farming,6,1.0,20.0,19.725123695202228,0.9862561847601115,624.7632421912446,1.0,True
